Unit,Date,Production Potential,Gross Oil Production,Net Oil Production,Oil_Losses,Class,Oil_Salinity,BSW_Outlet,Produced Water,Discharged Water,Oil Content in Discharged Water,Total WI,Target WI,WI Losses,Produced Gas,Gas Injection,Target GI,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_1,3/23/2023,26687.5,26666.21,26647.54,39.96,Normal,49,0.07,7.43,0,0,,,0,5748206.96,5221222,5221222,0,0,493043.73,,,32380.13,493043.73,32380.13,
Unit_1,3/24/2023,26687.5,26670.25,26651.58,35.92,Normal,57,0.07,7.43,0,0,,,0,5739276.18,5229502,5229502,0,0,490044,,,31893,490044,31893,
Unit_1,3/25/2023,26687.5,26645.07,26626.42,61.08,Normal,48,0.07,7.41,0,0,,,0,5745299.45,5162327,5222327,0,0,504044,,,91133,504044,91133,
Unit_1,3/26/2023,26687.5,26651.31,26632.65,54.85,Normal,51,0.07,7.42,0,0,,,0,5737055.78,5216401,5216401,0,0,500440,,,32378,500440,32378,
Unit_1,3/27/2023,26687.5,26637.65,26621.67,65.83,Normal,51,0.06,7.41,0,0,,,0,5738317.49,5214781,5226781,0,0,490002,,,45586,490002,45586,
Unit_1,3/28/2023,26687.5,26658.9,26637.57,49.93,Normal,50,0.08,7.43,0,0,,,0,5738493.75,5222524,5222524,0,0,495281,,,32940,495281,32940,
Unit_1,3/29/2023,26687.5,26638.12,26616.81,70.69,Normal,36,0.08,7.41,0,0,,,0,5733380.28,5208746,5208746,0,0,503808,,,33025,503808,33025,
Unit_1,3/30/2023,26687.5,26786.59,26767.84,0,Normal,44,0.07,7.45,0,0,,,0,5648466.77,5138303,5138303,0,0,489400,,,32868,489400,32868,
Unit_1,3/31/2023,26646.28,26747.96,26729.24,0,Normal,26,0.07,5.67,0,0,,,0,5613828.74,4988574,4988574,0,0,488158,,,149076,488158,149076,
Unit_1,4/1/2023,26583.9,26758.14,26742.09,0,Normal,28,0.06,5.67,0,0,,,0,5619654.09,5032316,5091316,0,0,485145.14,,,100631.65,485145.14,100631.65,
Unit_1,4/2/2023,26583.9,26825.13,26803.67,0,Normal,28,0.08,5.68,0,0,,,0,5611931.37,5002912,5002912,0,0,476891.64,,,130566.83,476891.64,130566.83,
Unit_1,4/3/2023,26583.9,23548.14,23484.49,3099.41,HighLoss,29,0.07,4.05,0,0,,,0,4598108.78,4031334,4097732,0,0,480376,,,98584,480376,98584,
Unit_1,4/4/2023,26583.9,25279.43,25058.99,1524.91,Normal,54,0.07,4.92,0,0,,,0,5102865.73,4192148,4580245,0,0,487133,,,435530,487133,435530,
Unit_1,4/5/2023,26583.9,26815.98,26797.21,0,Normal,64,0.07,5.68,0,0,,,0,5651181.68,4998046,4998046,0,0,498613,,,166594,498613,166594,
Unit_1,4/6/2023,26583.9,26800.08,26781.32,0,Normal,61,0.07,5.67,0,0,,,0,5634185.39,4959701,4959701,0,0,528742,,,158084,528742,158084,
Unit_1,4/7/2023,26583.9,26807.69,26786.24,0,Normal,56,0.08,5.67,0,0,,,0,5640104.92,4954459,4954459,0,0,657864,,,39975,657864,39975,
Unit_1,4/8/2023,26583.9,26792.05,26773.3,0,Normal,57,0.07,5.67,0,0,,,0,5639642.57,4964385,4964385,0,0,649233,,,38152,649233,38152,
Unit_1,4/9/2023,26583.9,20725.31,20692.64,5891.26,HighLoss,55,0.1,4.38,0,0,,,0,4091191.9,3034152,3600097,0,0,433262,,,635157,433262,635157,
Unit_1,4/10/2023,26583.9,26744.83,26707.39,0,Normal,59,0.14,5.66,0,0,,,0,5612654.64,4906048,4925755,0,0,662927,,,55849,662927,55849,
Unit_1,4/11/2023,26583.9,26770.92,26754.86,0,Normal,59,0.06,5.67,0,0,,,0,5626317.18,4917639,4934744,0,0,605568,,,115246,605568,115246,
Unit_1,4/12/2023,26583.9,26718.86,26702.83,0,Normal,65,0.06,5.65,0,0,,,0,5640279.06,5078769,5078769,0,0,493056,,,80579,493056,80579,
Unit_1,4/13/2023,26583.9,26767.4,26751.34,0,Normal,54,0.06,5.67,0,0,,,0,5637071.32,5124552,5124552,0,0,486780,,,37811,486780,37811,
Unit_1,4/14/2023,26546.47,18105.17,18092.5,8453.97,HighLoss,56,0.07,3.78,0,0,,,0,3898246.54,2988341,3412595,0,0,473283,,,448517,473283,448517,
Unit_1,4/15/2023,26451.8,26423.97,26405.47,46.33,Normal,72,0.07,5.54,0,0,,,0,5538762.45,5014458,5014458,0,0,502014,,,34100,502014,34100,
Unit_1,4/16/2023,26451.8,26730.56,26714.52,0,Normal,68,0.06,5.61,0,0,,,0,5621005.75,5075097,5106097,0,0,491185,,,66636,491185,66636,
Unit_1,4/17/2023,26451.8,26751.08,26732.35,0,Normal,71,0.07,5.61,0,0,,,0,5614720.92,5121535,5121535,0,0,480075,,,25095,480075,25095,
Unit_1,4/18/2023,26451.8,26745.13,26726.41,0,Normal,68,0.07,5.6,0,0,,,0,5613919.25,5124355,5124355,0,0,478073,,,23245,478073,23245,
Unit_1,4/19/2023,26451.8,26656.78,26638.12,0,Normal,66,0.07,5.57,0,0,,,0,5647611.99,5157251,5157251,0,0,477078,,,25258,477078,25258,
Unit_1,4/20/2023,26451.8,26724,26705.29,0,Normal,62,0.07,5.58,0,0,,,0,5610912.59,5099087,5099087,0,0,479049,,,44752,479049,44752,
Unit_1,4/21/2023,26451.8,26669.43,26648.09,0,Normal,69,0.08,5.57,0,0,,,0,5630336.78,5113839,5113839,0,0,502648,,,25887,502648,25887,
Unit_1,4/22/2023,26451.8,26696.29,26677.6,0,Normal,63,0.07,5.58,0,0,,,0,5606784.81,5095760,5095760,0,0,494642,,,28488,494642,28488,
Unit_1,4/23/2023,26451.8,26733.17,26711.78,0,Normal,63,0.08,5.58,0,0,,,0,5599840.72,5105025,5105025,0,0,480276,,,26805,480276,26805,
Unit_1,4/24/2023,26451.8,26718.24,26699.54,0,Normal,68,0.07,5.58,0,0,,,0,5572022.96,4883592,4883592,0,0,564324,,,136285,564324,136285,
Unit_1,4/25/2023,26451.8,26721.62,26702.91,0,Normal,61,0.07,5.58,0,0,,,0,5570943.54,4899557,4899557,0,0,645199.96,,,24626.08,645199.96,24626.08,
Unit_1,4/26/2023,26451.8,26716.43,26700.4,0,Normal,54,0.06,5.58,0,0,,,0,5557763.77,4906285,4906285,0,0,638658,,,24908,638658,24908,
Unit_1,4/27/2023,26451.8,26789.54,26773.47,0,Normal,59,0.06,5.61,0,0,,,0,5571307.67,4918004,4918004,0,0,639162,,,26194,639162,26194,
Unit_1,4/28/2023,26451.8,26865.81,26852.38,0,Normal,52,0.05,5.92,0,0,,,0,5601594.31,4924815,4946391,0,0,640215,,,48518,640215,48518,
Unit_1,4/29/2023,26451.8,26838.46,26825.04,0,Normal,53,0.05,5.91,0,0,,,0,5650971.82,4994808,4994808,0,0,641955,,,26209,641955,26209,
Unit_1,4/30/2023,26451.8,26701.62,26685.6,0,Normal,56,0.06,5.88,0,0,,,0,5632607.07,5031097,5048957,0,0,567901,,,45629,567901,45629,
Unit_1,5/1/2023,26451.8,26694.83,26678.81,0,Normal,60,0.06,5.88,0,0,,,0,5599010.71,4885977,4885977,0,0,558307,,,166734,558307,166734,
Unit_1,5/2/2023,26451.8,26736.23,26698.8,0,Normal,80,0.14,5.88,0,0,,,0,5577226.3,4634544,4634544,0,288202,636906,,,29535,636906,29535,
Unit_1,5/3/2023,26452.16,26787,26722.71,0,Normal,78,0.24,5.89,0,0,,,0,5533866.59,3946040,3946040,0,941001,632991,,,25823,632991,25823,
Unit_1,5/4/2023,26452.5,26876.21,26817.08,0,Normal,66,0.22,5.09,0,0,,,0,5622486.17,4966874,4966874,0,0,630804.29,,,23246.88,630804.29,23246.88,
Unit_1,5/5/2023,26452.5,26814.69,26798.6,0,Normal,65,0.06,5.09,0,0,,,0,5621068.52,4884075,4884075,0,74238.12,637343.15,,,23851.15,637343.15,23851.15,
Unit_1,5/6/2023,26452.5,26797.55,26781.47,0,Normal,64,0.06,5.09,0,0,,,0,5605348.52,4635357,4748357,0,223789.44,608513.49,,,136128.19,608513.49,136128.19,
Unit_1,5/7/2023,26452.5,26792.45,26776.37,0,Normal,56,0.06,5.09,0,0,,,0,5633191.15,4942719,4942719,0,31337,644528,,,26385,644528,26385,
Unit_1,5/8/2023,26452.5,26817.83,26801.74,0,Normal,59,0.06,5.09,0,0,,,0,5585551.99,4269166,4269166,0,660691,640863,,,26803,640863,26803,
Unit_1,5/9/2023,26452.5,26832.71,26816.61,0,Normal,55,0.06,5.09,0,0,,,0,5634347.74,4819648,4833448,0,150861,636069,,,39761,636069,39761,
Unit_1,5/10/2023,26424.86,26768.1,26752.04,0,Normal,58,0.06,5.09,0,0,,,0,5619051.87,4845199,4910199,0,132918,556924,,,95901,556924,95901,
Unit_1,5/11/2023,26379.6,26827.41,26811.31,0,Normal,55,0.06,5.09,0,0,,,0,5606423.93,4590594,4590594,0,352465,649168,,,26102,649168,26102,
Unit_1,5/12/2023,26379.6,26771.72,26752.98,0,Normal,52.6,0.07,5.09,0,0,,,0,5581637.15,4398976,4398976,0,491723,677195,,,25655,677195,25655,
Unit_1,5/13/2023,26379.6,26789.76,26771.01,0,Normal,55.1,0.07,5.09,0,0,,,0,5582394.1,4461096,4536716,0,392529,640468,,,100089,640468,100089,
Unit_1,5/14/2023,26379.6,26764.39,26745.65,0,Normal,59.4,0.07,5.08,0,0,,,0,5630155.52,4774241,4858091,0,155563,595528,,,116755,595528,116755,
Unit_1,5/15/2023,26379.6,26793,26771.57,0,Normal,58.2,0.08,5.09,0,0,,,0,5629888.8,4846371,4846371,0,116987,650679,,,27731,650679,27731,
Unit_1,5/16/2023,26379.6,26777.83,26759.09,0,Normal,53.2,0.07,5.09,0,0,,,0,5621092.06,4793973,4793973,0,148365,662718,,,27945,662718,27945,
Unit_1,5/17/2023,26379.6,26742.98,26724.26,0,Normal,63.2,0.07,5.07,0,0,,,0,5554752.85,3987140,3987140,0,910840,642180,,,26621,642180,26621,
Unit_1,5/18/2023,26379.6,26771.25,26755.19,0,Normal,59.4,0.06,5.09,0,0,,,0,5520756.78,3814521,3888421,0,977087,638399,,,102641,638399,102641,
Unit_1,5/19/2023,26379.6,26800.93,26776.81,0,Normal,57.2,0.09,5.09,0,0,,,0,5588310.37,4307341,4307341,0,619822,646965,,,25939,646965,25939,
Unit_1,5/20/2023,26379.6,26048.85,26022.8,356.8,Normal,61.1,0.1,4.95,0,0,,,0,5443572.85,4165341,4165341,0,606703,657581,,,25779,657581,25779,
Unit_1,5/21/2023,26379.6,26769.21,26750.47,0,Normal,55.5,0.07,5.09,0,0,,,0,5572272.14,4285636,4285636,0,624328,647637,,,26591,647637,26591,
Unit_1,5/22/2023,26379.6,26747.97,26729.25,0,Normal,60.7,0.07,5.08,0,0,,,0,5597205.81,4509361,4593361,0,374149,617413,,,108228,617413,108228,
Unit_1,5/23/2023,26379.6,26740.84,26722.12,0,Normal,53.7,0.07,5.07,0,0,,,0,5574703.87,4132869,4169369,0,785298,607712,,,60703,607712,60703,
Unit_1,5/24/2023,26379.6,26734.49,26715.78,0,Normal,55,0.07,5.07,0,0,,,0,5579684.44,4032331,4109951,0,826942,631152,,,101255,631152,101255,
Unit_1,5/25/2023,26379.6,26706.89,26690.87,0,Normal,53,0.06,5.07,0,0,,,0,5555540.06,3595503,3595503,0,1301026,645114,,,25849,645114,25849,
Unit_1,5/26/2023,26379.6,26699.54,26683.52,0,Normal,54.1,0.06,5.07,0,0,,,0,5576692.19,4346155,4417938,0,575928,565268,,,101256,565268,101256,
Unit_1,5/27/2023,26379.6,26711.24,26695.21,0,Normal,52.1,0.06,5.07,0,0,,,0,5565728.61,4292754,4347754,0,641183,563090,,,80566,563090,80566,
Unit_1,5/28/2023,26379.6,26699.72,26683.7,0,Normal,54.6,0.06,5.07,0,0,,,0,5569976.49,4244407,4267184,0,643891,642429,,,51038,642429,51038,
Unit_1,5/29/2023,26379.6,16839.18,16830.76,9548.84,HighLoss,55.1,0.05,3.21,0,0,,,0,3494832.13,2687453,2817453,0,265088,398020,,,153569,398020,153569,
Unit_1,5/30/2023,26385.31,19638.26,19556.04,6829.27,HighLoss,56.3,0.06,3.76,0,0,,,0,4025658.64,3281585,3659585,0,0,353592,,,393823,353592,393823,
Unit_1,5/31/2023,26395.5,26603.65,26585.03,0,Normal,60,0.07,5.06,0,0,,,0,5660808.87,5175765,5175765,0,0,466093.09,,,17389.08,466093.09,17389.08,
Unit_1,6/1/2023,26395.5,26696.19,26677.5,0,Normal,66,0.07,5.08,0,0,,,0,5542061.63,4322357,4402357,0,559514.4,564779,,,93850.63,564779,93850.63,
Unit_1,6/2/2023,26395.5,26637.37,26621.39,0,Normal,63,0.06,5.06,0,0,,,0,5518418.17,3781666,3933666,0,962082.75,604371.07,,,168737.05,604371.07,168737.05,
Unit_1,6/3/2023,26395.5,26689.39,26673.38,0,Normal,67,0.06,5.08,0,0,,,0,5525114.84,4137953,4137953,0,735885,633548.99,,,16167.29,633548.99,16167.29,
Unit_1,6/4/2023,26395.5,26685.26,26669.25,0,Normal,58,0.06,5.08,0,0,,,0,5534532.52,4396791,4396791,0,472576.75,647286.43,,,16317.44,647286.43,16317.44,
Unit_1,6/5/2023,26395.5,26668.91,26655.58,0,Normal,60,0.05,5.08,0,0,,,0,5722239.65,4402117,4418117,0,655978.8,629552.8,,,33030.41,629552.8,33030.41,
Unit_1,6/6/2023,26395.5,26677.34,26623.99,0,Normal,64,0.2,5.06,0,0,,,0,5520245.63,4241091,4241091,0,636382.1,624715.94,,,16495.65,624715.94,16495.65,
Unit_1,6/7/2023,26395.5,26725.09,26687.67,0,Normal,63.2,0.14,5.06,0,0,,,0,5542581.86,4518801,4518801,0,361395,647443,,,16829,647443,16829,
Unit_1,6/8/2023,26395.5,26672.24,26656.24,0,Normal,58.9,0.06,5.06,0,0,,,0,5489840.77,3972047,3972047,0,871845,631031,,,16805,631031,16805,
Unit_1,6/9/2023,26395.5,25730.68,25712.67,682.83,Normal,55.4,0.07,4.88,0,0,,,0,5294135.01,3346648,3346648,0,1280351,652838,,,16407,652838,16407,
Unit_1,6/10/2023,26395.5,26682.96,26666.95,0,Normal,55.4,0.06,5.06,0,0,,,0,5467253.39,3517874,3517874,0,1303012,631562,,,16861,631562,16861,
Unit_1,6/11/2023,26395.5,26673.69,26655.02,0,Normal,59.8,0.07,5.06,0,0,,,0,5509082.19,4316833,4409716,0,449848,635442,,,108729,635442,108729,
Unit_1,6/12/2023,26395.5,26668.72,26652.72,0,Normal,59.9,0.06,5.06,0,0,,,0,5471463.46,3914473,3914473,0,889769,651449,,,17556,651449,17556,
Unit_1,6/13/2023,26395.5,26701.82,26653.76,0,Normal,61.2,0.18,5.06,0,0,,,0,5470628.04,4300032,4300032,0,511689,641752,,,18712,641752,18712,
Unit_1,6/14/2023,26395.5,26669.56,26650.89,0,Normal,58.6,0.07,5.06,0,0,,,0,5466962.9,4124071,4124071,0,671204,652605,,,20640,652605,20640,
Unit_1,6/15/2023,26395.5,26663.71,26647.71,0,Normal,62.6,0.06,5.06,0,0,,,0,5472183.7,4243540,4243540,0,576774,634716,,,18711,634716,18711,
Unit_1,6/16/2023,26347.57,26663.35,26647.35,0,Normal,57.5,0.06,5.06,0,0,,,0,5464582.53,4203302,4203302,0,610985.3,631903.05,,,16831.68,631903.05,16831.68,
Unit_1,6/17/2023,26320.4,26667.61,26648.94,0,Normal,55.5,0.07,5.06,0,0,,,0,5463294.7,3518447,3518447,0,1281437.9,639496.99,,,22352.61,639496.99,22352.61,
Unit_1,6/18/2023,26320.4,26666.38,26642.38,0,Normal,63.1,0.09,5.06,0,0,,,0,5443963.1,3451628,3451628,0,1324144,643271.75,,,23358.6,643271.75,23358.6,
Unit_1,6/19/2023,26320.4,26636.59,26617.94,0,Normal,59.4,0.07,5.06,0,0,,,0,5466378.69,3846460,3846460,0,951256.25,638938.86,,,28162.98,638938.86,28162.98,
Unit_1,6/20/2023,26320.4,26627.36,26606.06,0,Normal,60.2,0.08,5.06,0,0,,,0,5490969.81,3646427,3646427,0,1192373,636233,,,25227,636233,25227,
Unit_1,6/21/2023,26320.4,26655.04,26636.38,0,Normal,58.3,0.07,5.06,0,0,,,0,5494699.87,4070705,4070705,0,758095,649578,,,25618,649578,25618,
Unit_1,6/22/2023,26320.4,26635.73,26619.75,0,Normal,50.5,0.06,5.06,0,0,,,0,5485524.99,3984915,3984915,0,593089,629475,,,287328,629475,287328,
Unit_1,6/23/2023,26320.4,24553.1,24535.91,1784.49,HighLoss,52.1,0.07,4.67,0,0,,,0,5084783,3779157,3779157,0,630764,633503,,,50590,633503,50590,
Unit_1,6/24/2023,26320.4,26693.45,26616.04,0,Normal,60.2,0.29,5.06,0,0,,,0,5486090,4110033,4110033,0,702564,657319,,,25365,657319,25365,
Unit_1,6/25/2023,26320.4,26676.71,26594.01,0,Normal,69,0.31,5.06,0,0,,,0,5477050,3980776,3980776,0,837615,643022,,,24830,643022,24830,
Unit_1,6/26/2023,26320.4,26501.29,26421.78,0,Normal,65.3,0.3,5.02,0,0,,,0,5541487,4577151,4577151,0,356249,517634,,,99641,517634,99641,
Unit_1,6/27/2023,26320.4,26421.4,26379.13,0,Normal,85.3,0.16,5.02,0,0,,,0,5589983,5072843,5072843,0,0,492404,,,33932,492404,33932,
Unit_1,6/28/2023,26320.4,26418.46,26397.33,0,Normal,69,0.08,5.02,0,0,,,0,5596685,5101893,5101893,0,0,474128,,,29862,474128,29862,
Unit_1,6/29/2023,26320.4,26419.59,26398.45,0,Normal,65,0.08,5.02,0,0,,,0,5598636,5107119,5107119,0,0,472925,,,27814,472925,27814,
Unit_1,6/30/2023,26320.4,26405.12,26386.64,0,Normal,65,0.07,5.02,0,0,,,0,5595933,5107155,5107155,0,0,472623,,,25387,472623,25387,
Unit_1,7/1/2023,26320.4,26401.32,26380.2,0,Normal,61,0.08,5.02,0,0,,,0,5596041,5104202,5104202,0,0,477367,,,23730,477367,23730,
Unit_1,7/2/2023,26320.4,26376.82,26358.36,0,Normal,58,0.07,5.02,0,0,,,0,5592722,5086095,5086095,0,0,489431,,,26439,489431,26439,
Unit_1,7/3/2023,26320.4,26387.05,26368.58,0,Normal,61,0.07,5.02,0,0,,,0,5591950.27,5092833,5092833,0,0,473338,,,34898,473338,34898,
Unit_1,7/4/2023,26320.4,26388.55,26367.44,0,Normal,63,0.08,5.02,0,0,,,0,5598043,5107429,5107429,0,0,466564,,,33291,466564,33291,
Unit_1,7/5/2023,26320.4,26383.85,26362.74,0,Normal,71,0.08,5.02,0,0,,,0,5590128,5092083,5092083,0,0,484292,,,22991,484292,22991,
Unit_1,7/6/2023,26320.4,26351.02,26332.57,0,Normal,74,0.07,5.01,0,0,,,0,5581177,5066499,5066499,0,0,476447,,,47444,476447,47444,
Unit_1,7/7/2023,26320.4,26360.23,26341.78,0,Normal,67,0.07,5.01,0,0,,,0,5587437,5104395,5104395,0,0,466308,,,25919,466308,25919,
Unit_1,7/8/2023,26320.4,24463.04,24408.21,1912.19,HighLoss,73,0.06,4.82,0,0,,,0,5215553,4734632,4734632,0,0,466307,,,23791,466307,23791,
Unit_1,7/9/2023,26320.4,26372.01,26353.55,0,Normal,79,0.07,5.02,0,0,,,0,5597797,5119037,5119037,0,0,467189,,,20795,467189,20795,
Unit_1,7/10/2023,26320.4,26341.57,26323.13,0,Normal,68.9,0.07,5.01,0,0,,,0,5597774,5093004,5093004,0,0,493156,,,20830,493156,20830,
Unit_1,7/11/2023,26320.4,26344.68,26323.6,0,Normal,67,0.08,5.01,0,0,,,0,5593210,5109651,5109651,0,0,471680,,,21078,471680,21078,
Unit_1,7/12/2023,26320.4,26364.07,26345.62,0,Normal,68.5,0.07,5.01,0,0,,,0,5590565,5087539,5087539,0,0,490472,,,21735,490472,21735,
Unit_1,7/13/2023,26320.4,26340.81,26322.37,0,Normal,66.8,0.07,5.01,0,0,,,0,5589842,5105470,5105470,0,0,473062,,,20440,473062,20440,
Unit_1,7/14/2023,26320.4,25583.43,25562.96,757.44,Normal,69.9,0.08,4.85,0,0,,,0,5400095.77,4783107,4902107,0,0,479152,,,146841,479152,146841,
Unit_1,7/15/2023,26320.4,26322.38,26303.95,16.45,Normal,68.4,0.07,5,0,0,,,0,5591456.51,5093791,5093791,0,0,485626,,,20964,485626,20964,
Unit_1,7/16/2023,26320.4,26305.68,26289.9,30.5,Normal,71.2,0.06,5,0,0,,,0,5592487.5,5089725,5089725,0,0,484558,,,27108,484558,27108,
Unit_1,7/17/2023,26320.4,26324.68,26306.25,14.15,Normal,68.5,0.07,5,0,0,,,0,5593708.8,5104206,5104206,0,0,477762,,,20638,477762,20638,
Unit_1,7/18/2023,26320.4,26368.46,26350,0,Normal,67.3,0.07,5.02,0,0,,,0,5591114.7,5066500,5082700,0,0,487067,,,46483,487067,46483,
Unit_1,7/19/2023,26320.4,26338.93,26312.59,7.81,Normal,61,0.1,5,0,0,,,0,5582599.48,5064366,5084366,0,0,484727,,,42483,484727,42483,
Unit_1,7/20/2023,26320.4,26310.79,26292.37,28.03,Normal,62,0.07,5,0,0,,,0,5588118.59,5088450,5088450,0,0,487631,,,21034,487631,21034,
Unit_1,7/21/2023,26320.12,26294.74,26276.33,43.79,Normal,68.6,0.07,4.99,0,0,,,0,5561241.82,4864541,5054541,0,0,490808,,,214842,490808,214842,
Unit_1,7/22/2023,26319.76,26320.45,26302.03,17.73,Normal,63.2,0.07,5,0,0,,,0,5561631.7,4797905,5081905,0,0,465958,,,306718,465958,306718,
Unit_1,7/23/2023,26319.76,26375.55,26359.72,0,Normal,60.1,0.06,5.02,0,0,,,0,5598815.42,5118635,5118635,0,0,468623,,,20524,468623,20524,
Unit_1,7/24/2023,26319.76,26326.54,26310.74,9.02,Normal,61.2,0.06,5,0,0,,,0,5595888.24,5102818,5102818,0,0,483034,,,18994,483034,18994,
Unit_1,7/25/2023,26319.76,26318.03,26299.61,20.15,Normal,65.3,0.07,5.8,0,0,,,0,5593616.81,5104482,5104482,0,0,478402,,,19676,478402,19676,
Unit_1,7/26/2023,26319.76,26325.35,26306.92,12.84,Normal,56,0.07,5.8,0,0,,,0,5594070.72,5109468,5109468,0,0,473708,,,19834,473708,19834,
Unit_1,7/27/2023,26319.76,26315.4,26296.98,22.78,Normal,58,0.07,5.8,0,0,,,0,5595513.71,5106144,5106144,0,0,479216,,,19088,479216,19088,
Unit_1,7/28/2023,26319.76,26304.99,26283.95,35.81,Normal,58,0.08,5.8,0,0,,,0,5590379.35,5081461,5102747,0,0,473078,,,44772,473078,44772,
Unit_1,7/29/2023,26319.76,26339.75,26321.31,0,Normal,52,0.07,5.81,0,0,,,0,5578001.43,5081766,5081766,0,0,479057,,,26155,479057,26155,
Unit_1,7/30/2023,26319.76,26467.73,26449.2,0,Normal,50,0.07,5.82,0,0,,,0,5439052.66,4276753,4868802,0,230.25,529902.84,,,630606.57,529902.84,630606.57,
Unit_1,7/31/2023,26319.76,26464.49,26448.61,0,Normal,53,0.06,5.82,0,0,,,0,5488240.15,4994468,4994468,0,0,477312,,,25417,477312,25417,
Unit_1,8/1/2023,26319.76,26491.49,26472.95,0,Normal,57,0.07,5.84,0,0,0.00,0,0,5455871.94,4667151,4863151,0,2,574383,,,223258,574383,223258,
Unit_1,8/2/2023,26319.76,26407.9,26389.41,0,Normal,58.4,0.07,5.82,0,0,0.00,0,0,5496429.35,4706258,4737258,0,97408,650371,,,51329,650371,51329,
Unit_1,8/3/2023,26269.71,26280.25,26259.23,10.48,Normal,46.2,0.08,5.26,0,0,0.00,0,0,5578381.73,4955420,4955420,0,0,591858,,,40023,591858,40023,
Unit_1,8/4/2023,26235.36,26559.1,26257.81,0,Normal,51.8,0.08,5.32,0,0,0.00,0,0,5591777.17,5095895,5095895,0,0,478610,,,26180,478610,26180,
Unit_1,8/5/2023,26235.36,26239.59,26221.22,14.14,Normal,50.6,0.07,5.25,0,0,0.00,0,0,5589547.31,5068123,5068123,0,1,505021,,,25319,505021,25319,
Unit_1,8/6/2023,26235.36,26256.68,26238.3,0,Normal,48.8,0.07,5.26,0,0,0.00,0,0,5586151.29,5076584,5076584,0,0,483210,,,35279,483210,35279,
Unit_1,8/7/2023,26235.36,26256.77,26238.39,0,Normal,47.6,0.07,5.26,0,0,0.00,0,0,5592421.94,5077792,5077792,0,0,493581,,,29959,493581,29959,
Unit_1,8/8/2023,26235.36,26250.77,26232.39,2.97,Normal,50.8,0.07,5.25,0,0,0.00,0,0,5624044.86,5109638,5109638,0,0,493538,,,29831,493538,29831,
Unit_1,8/9/2023,26235.36,26224.55,26206.19,29.17,Normal,51.2,0.07,5.25,0,0,0.00,0,0,5623273.95,5087296,5129296,0,0,485212,,,59734,485212,59734,
Unit_1,8/10/2023,26235.36,26247.85,26229.48,5.88,Normal,53.7,0.07,5.25,0,0,0.00,0,0,5628795.04,5124130,5124130,0,932,484841,,,27842,484841,27842,
Unit_1,8/11/2023,26235.36,26229.47,26211.11,24.25,Normal,57.6,0.07,5.25,0,0,0.00,0,0,5626084.64,5095679,5095679,0,0,508446,,,30878,508446,30878,
Unit_1,8/12/2023,26235.36,26255.8,26232.17,3.19,Normal,55.5,0.09,5.25,0,0,0.00,0,0,5630086.26,5127013,5127013,0,0,485407,,,26575,485407,26575,
Unit_1,8/13/2023,26235.36,26250.74,26232.36,3,Normal,49.8,0.07,5.25,0,0,0.00,0,0,5626036.36,5125413,5125413,0,0,481145,,,28437,481145,28437,
Unit_1,8/14/2023,26235.36,26313.44,26180.3,55.06,Normal,61.1,0.07,5.27,0,0,0.00,0,0,5629557.71,5125116,5125116,0,0,485357,,,28033,485357,28033,
Unit_1,8/15/2023,26235.36,26285.87,26255.7,0,Normal,57.3,0.07,5.27,0,0,0.00,0,0,5633524.82,5130287,5130287,0,0,484689,,,27493,484689,27493,
Unit_1,8/16/2023,26223.21,26239.07,26220.7,2.51,Normal,60.2,0.07,5.25,0,0,0.00,0,0,5634257.63,5089000,5089000,0,0,525916,,,28290,525916,28290,
Unit_1,8/17/2023,26216.28,26199.39,26181.05,35.23,Normal,61.1,0.07,5.24,0,0,0.00,0,0,5628035.37,5113672,5113672,0,0,496827,,,26468,496827,26468,
Unit_1,8/18/2023,26216.28,25994.5,25973.7,242.58,Normal,52,0.08,5.21,0,0,0.00,0,0,5550501.48,4739342,4739342,0,0,482657,,,337393,482657,337393,
Unit_1,8/19/2023,26216.28,26216.4,26200.67,15.61,Normal,66.3,0.06,5.25,0,0,0.00,0,0,5636550.87,5128712,5128712,0,0,491503,,,25218,491503,25218,
Unit_1,8/20/2023,26216.28,26213.59,26197.86,18.42,Normal,69.8,0.06,5.25,0,0,7816.66,7816.66,0,5633402.19,5087741,5087741,0,0,524100,,,30443,524100,30443,
Unit_1,8/21/2023,26216.28,26218.52,26200.17,16.11,Normal,69.8,0.07,5.25,0,0,8992.84,8992.84,0,5628802.8,5035319,5035319,0,0,564379,,,37986,564379,37986,
Unit_1,8/22/2023,26216.28,26202.37,26147.35,68.93,Normal,139.8,0.21,5.24,0,0,8528.00,8528,0,5631634.95,5078442,5078442,0,0,536274,,,25795,536274,25795,
Unit_1,8/23/2023,26216.28,26192.75,26174.42,41.86,Normal,69.8,0.07,5.24,0,0,8240.80,8250,9.2,5625197.96,5051340,5051340,0,0,556561,,,26153,556561,26153,
Unit_1,8/24/2023,26216.28,26203.3,26137.79,78.49,Normal,109,0.25,5.24,0,0,8296.68,8250,-46.68,5628862.68,5075613,5075613,0,0,535097,,,26981,535097,26981,
Unit_1,8/25/2023,26216.28,26238.17,26204.06,12.22,Normal,80,0.13,5.25,0,0,8268.11,8250,-18.11,5619984.55,5068170,5068170,0,0,531947,,,28796,531947,28796,
